run179 | 0.360726 | 2
run180 | 0.402993 | 68
run181 | 0.397402 | 42
run182 | 0.382643 | 23
run183 | 0.368891 | 24
run184 | 0.361325 | 15
run185 | 0.358560 | 15
run186 | 0.354602 | 11
run187 | 0.355827 | 8
run188 | 0.352515 | 8
run189 | 0.354944 | 7
run190 | 0.425917 | 78
run191 | 0.404048 | 48
run192 | 0.421586 | 29
run193 | 0.381472 | 20
run194 | 0.375157 | 11
run195 | 0.366082 | 8
run196 | 0.355869 | 6
run197 | 0.357176 | 4
run198 | 0.359536 | 3
run199 | 0.352596 | 2
run200 | 0.425976 | 61
run201 | 0.440008 | 48
run202 | 0.431422 | 43
run203 | 0.413186 | 35
run204 | 0.391001 | 15
run205 | 0.381722 | 11
run206 | 0.366774 | 5
run207 | 0.353860 | 3
run208 | 0.364026 | 3
run209 | 0.357431 | 2
run210 | 0.426335 | 68
run211 | 0.417504 | 42
run212 | 0.384627 | 23
run213 | 0.381652 | 24
run214 | 0.370021 | 15
run215 | 0.363394 | 15
run216 | 0.359859 | 11
run217 | 0.352039 | 8
run218 | 0.357275 | 8
run219 | 0.382693 | 7
run220 | 0.407473 | 78
run221 | 0.412806 | 48
run222 | 0.394695 | 29
run223 | 0.387606 | 20
run224 | 0.386581 | 11
run225 | 0.358688 | 8
run226 | 0.365381 | 6
run227 | 0.357171 | 4
run228 | 0.357639 | 3
run229 | 0.352834 | 2
run230 | 0.450988 | 61
run231 | 0.592312 | 48
run232 | 0.448066 | 43
run233 | 0.419432 | 35
run234 | 0.376806 | 15
run235 | 0.386485 | 11
run236 | 0.365944 | 5
run237 | 0.375160 | 3
run238 | 0.359799 | 3
run239 | 0.362845 | 2
run240 | 0.403646 | 68
run241 | 0.397318 | 42
run242 | 0.379979 | 23
run243 | 0.373953 | 24
run244 | 0.363264 | 15
run245 | 0.356290 | 15
run246 | 0.352660 | 11
run247 | 0.354076 | 8
run248 | 0.357301 | 8
run249 | 0.366171 | 7
run250 | 0.411387 | 78
run251 | 0.400296 | 48
run252 | 0.406764 | 29
run253 | 0.377143 | 20
run254 | 0.372546 | 11
run255 | 0.361745 | 8
run256 | 0.358155 | 6
run257 | 0.352865 | 4
run258 | 0.358325 | 3
run259 | 0.349408 | 2
run260 | 0.417875 | 61
run261 | 0.447307 | 48
run262 | 0.430188 | 43
run263 | 0.404495 | 35
run264 | 0.389102 | 15
run265 | 0.383273 | 11
run266 | 0.362154 | 5
run267 | 0.358862 | 3
run268 | 0.364713 | 3
run269 | 0.362006 | 2
run270 | 0.436263 | 68
run271 | 0.391943 | 42
run272 | 0.386096 | 23
run273 | 0.381066 | 24
run274 | 0.367420 | 15
run275 | 0.360171 | 15
